"","inf_times","inf_dist"
"1",0,8679.41029369831
"2",0,416.377324145287
"3",0,7295.12003716081
"4",0,6694.71619883552
"5",0,3957.48982671648
"6",0,8261.25563355163
"7",0,884.837042540312
"8",0,6040.50561087206
"9",0,8085.28291760013
"10",0,1199.39893251285
"11",0,8620.066922158
"12",0,84.784016944468
"13",0,6582.27723790333
"14",0,4756.57676113769
"15",0,9387.7826910466
"16",0,3321.08116708696
"17",0,982.115170918405
"18",0,953.257244545966
"19",0,529.341329820454
"20",0,8313.02395556122
"21",0,7702.3544232361
"22",0,1811.37991603464
"23",0,7974.67520926148
"24",0,2167.44176810607
"25",0,9845.88277060539
"26",0,9454.14786227047
"27",0,7691.60979427397
"28",0,508.081442676485
"29",0,942.297542933375
"30",0,8386.73516176641
"31",0,570.539848413318
"32",0,1557.23804607987
"33",0,4001.71193759888
"34",0,9643.1272267364
"35",0,7626.28576951101
"36",0,215.934668667614
"37",0,4004.47737425566
"38",0,1345.12055665255
"39",0,6222.10927540436
"40",0,7017.39565469325
"41",0,5529.61562294513
"42",0,8010.78301621601
"43",0,7074.74704831839
"44",0,3913.93173485994
"45",0,1256.29618065432
"46",0,2697.35435256734
"47",0,5709.61418561637
"48",0,1749.90498460829
"49",0,6914.92510028183
"50",0,1015.82968374714
"51",0,3578.65908648819
"52",0,8641.55343500897
"53",0,1557.0894558914
"54",0,8432.9825360328
"55",0,3977.53658005968
"56",0,999.83504973352
"57",0,4526.37160895392
"58",0,2966.76956582814
"59",0,4881.23749382794
"60",0,6612.20741458237
"61",0,1939.75858157501
"62",0,5051.29788536578
"63",0,7020.69383347407
"64",0,2984.4774515368
"65",0,6267.19548832625
"66",0,5969.76380329579
"67",0,2545.59749737382
"68",0,2127.43825046346
"69",0,4646.23285923153
"70",0,1028.73602416366
"71",0,5645.25914145634
"72",0,8217.25159883499
"73",0,8558.99408925325
"74",0,3117.33504524454
"75",0,1330.77479666099
"76",0,6958.32468569279
"77",0,1089.81421217322
"78",0,9959.54033220187
"79",0,6804.43541146815
"80",0,8558.02411912009
"81",0,3932.02666891739
"82",0,7106.75067268312
"83",0,3357.79286921024
"84",0,5464.8680659011
"85",0,3448.23578372598
"86",0,2676.75791867077
"87",0,542.69295418635
"88",0,3120.78875023872
"89",0,8252.14730575681
"90",0,3497.6708330214
"91",0,4244.11888234317
"92",0,9720.45454429463
"93",0,9620.48509391025
"94",0,1198.2947262004
"95",0,6070.72486309335
"96",0,6140.64806839451
"97",0,3119.39873034135
"98",0,3299.17445778847
"99",0,4548.44153719023
"100",0,4200.36418363452
"101",0,4600.239333231
"102",0,989.691049326211
"103",0,9547.85093199462
"104",0,6051.26700596884
"105",0,8672.79916536063
"106",0,6622.59247852489
"107",0,3407.42606902495
"108",0,7318.89202259481
"109",0,7145.55193204433
"110",0,4705.40374750271
"111",0,2957.22328359261
"112",0,7821.77426386625
"113",0,5679.35402039438
"114",0,4402.93756546453
"115",0,4970.01436306164
"116",0,7460.51742695272
"117",0,5573.28805094585
"118",0,7583.69372459128
"119",0,228.897416964173
"120",0,6058.25352715328
"121",0,7403.62529177219
"122",0,5491.37271242216
"123",0,8124.4486104697
"124",0,1314.23870800063
"125",0,4968.7774782069
"126",0,5188.9583747834
"127",0,5612.97752661631
"128",0,5497.80286615714
"129",0,8150.08809324354
"130",0,8933.17678011954
"131",0,3669.08479714766
"132",0,3429.05355151743
"133",0,5109.66284899041
"134",0,4163.52841071784
"135",0,3106.6717626527
"136",0,1974.68023980036
"137",0,3758.33625905216
"138",0,7737.85602068529
"139",0,6706.74383174628
"140",0,5201.35662984103
"141",0,9968.2490574196
"142",0,3277.22172020003
"143",0,5502.47042672709
"144",0,3606.95860814303
"145",0,8769.98701598495
"146",0,8273.70896702632
"147",0,7943.12052894384
"148",0,175.332000944763
"149",0,5390.16836555675
"150",0,7207.89700979367
"151",0,2338.109719567
"152",0,432.574469596148
"153",0,8581.09751949087
"154",0,8383.2171256654
"155",0,3082.25614950061
"156",0,1185.09985506535
"157",0,9549.54047454521
"158",0,365.242485422641
"159",0,7233.41895267367
"160",0,1498.97060124204
"161",0,6853.699227795
"162",0,1346.25402046368
"163",0,5000.86243264377
"164",0,7111.67650530115
"165",0,6447.6418402046
"166",0,4909.87268975005
"167",0,3037.05642465502
"168",0,1400.17644735053
"169",0,2494.70927752554
"170",0,3363.41973394156
"171",0,7104.53985957429
"172",0,2533.21825992316
"173",0,5495.4227199778
"174",0,8776.78033430129
"175",0,1225.04748869687
"176",0,1107.66179393977
"177",0,1857.37082967535
"178",0,7804.83988579363
"179",0,2583.90299975872
"180",0,4415.11094802991
"181",0,9696.14156056195
"182",0,1581.03661378846
"183",0,2359.27455127239
"184",0,7412.30935556814
"185",0,6628.42370569706
"186",0,2920.66918686032
"187",0,6185.38203882053
"188",0,9693.2796575129
"189",0,2311.32587650791
"190",0,9782.81662566587
"191",0,417.975957971066
"192",0,6910.95362650231
"193",0,3777.32084132731
"194",0,4487.90058027953
"195",0,1668.85297512636
"196",0,8064.13693353534
"197",0,6811.9268422015
"198",0,2723.82336901501
"199",0,6086.97751769796
"200",0,7826.87918283045
"201",0,2739.70991373062
"202",0,5128.3405139111
