"","inf_times","inf_dist"
"1",0,2387.03792914748
"2",0,5644.56493593752
"3",0,8839.09025695175
"4",0,5040.78831756487
"5",0,3926.5445061028
"6",0,7784.44537427276
"7",0,1124.60567150265
"8",0,6646.26568555832
"9",0,6485.66296324134
"10",0,6336.93974930793
"11",0,3228.02062844858
"12",0,8824.08679928631
"13",0,5601.12807434052
"14",0,6908.97925989702
"15",0,2654.79404013604
"16",0,6801.68466642499
"17",0,2474.80545658618
"18",0,7071.41528837383
"19",0,3241.44155951217
"20",0,4754.03259973973
"21",0,4853.58796082437
"22",0,9232.51015832648
"23",0,3401.75006072968
"24",0,7964.96559167281
"25",0,8569.22723120078
"26",0,3901.19028277695
"27",0,7681.52477452531
"28",0,5921.75745870918
"29",0,3222.09577541798
"30",0,4832.0330074057
"31",0,1853.32502471283
"32",0,1780.70344496518
"33",0,7158.9753171429
"34",0,4462.98692841083
"35",0,3037.41933312267
"36",0,2774.72508139908
"37",0,734.946306329221
"38",0,3860.50926754251
"39",0,278.291888535023
"40",0,3263.54845194146
"41",0,6080.50300739706
"42",0,2677.48639453202
"43",0,5610.78446917236
"44",0,8303.12712816522
"45",0,6276.72601956874
"46",0,7528.44461472705
"47",0,8461.77255501971
"48",0,3108.31247828901
"49",0,3774.166891817
"50",0,328.133404254913
"51",0,4715.97616095096
"52",0,553.516678046435
"53",0,1772.192241624
"54",0,6712.70396094769
"55",0,2375.89191878214
"56",0,1067.63820862398
"57",0,6246.14456202835
"58",0,7176.94962164387
"59",0,5869.20145433396
"60",0,5230.59458471835
"61",0,2408.92970236018
"62",0,6791.57170467079
"63",0,7782.30846393853
"64",0,1704.55636223778
"65",0,3573.15527508035
"66",0,8396.90224733204
"67",0,630.620566662401
"68",0,958.356626797467
"69",0,2445.98164688796
"70",0,3843.03340222687
"71",0,517.217733431607
"72",0,7294.49067031965
"73",0,5144.59677739069
"74",0,9995.28813175857
"75",0,3185.82887295634
"76",0,2136.71692879871
"77",0,714.369390625507
"78",0,3691.50461163372
"79",0,3546.03085434064
"80",0,489.863893017173
"81",0,3600.90598929673
"82",0,6974.8233887367
"83",0,1049.11443544552
"84",0,3172.76081535965
"85",0,396.096622571349
"86",0,2933.60001640394
"87",0,4705.08824102581
"88",0,9695.90202439576
"89",0,7085.82021296024
"90",0,3557.0052312687
"91",0,973.125682212412
"92",0,2944.67057101429
"93",0,9169.84902461991
"94",0,4456.25724736601
"95",0,9642.53995800391
"96",0,8158.16138871014
"97",0,3300.0229508616
"98",0,376.192114781588
"99",0,2177.80796112493
"100",0,8028.96653767675
"101",0,1678.65235358477
"102",0,8462.00988860801
"103",0,6038.79270842299
"104",0,8862.32875986025
"105",0,3447.6979682222
"106",0,8886.63920108229
"107",0,8241.52857996523
"108",0,4886.8231382221
"109",0,549.422283656895
"110",0,4446.30775367841
"111",0,176.964809652418
"112",0,8834.39905941486
"113",0,5022.80717715621
"114",0,7746.94158928469
"115",0,503.014102578163
"116",0,5537.98544220626
"117",0,6554.05687633902
"118",0,8029.02536001056
"119",0,5810.17459509894
"120",0,1639.27442859858
"121",0,3906.21372731403
"122",0,5530.86317842826
"123",0,2007.75140430778
